district_name,block_name,gp_name,vill_name,lat,long,dairy_production,goat_farming,goat_breeding_farm,goat_kid_nursery,goat_nursery,pig_farming,pig_breeding_farm,pig_piglet_nursery,pig_nursery,poultry_backyard,poultry_broiler,poultry_hen,poultry_duck_hatchery,duck_rearing,fishery_activity,fishery_hatchery,fishery_equip_trading,fishery_equip_lending,fishery_equip_mfg,fish_trading,fishery_nursery_pond,feed_manufacturing,fodder_cultivation,livestock_transport,meat_shop
CHIRANG,BOROBAZAR,DEWANPARA,OTHER,26.590475,90.736385,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHIRANG,BOROBAZAR,DEWANPARA,KHAMARGAON,26.5361363,90.6854941,0,13,0,0,0,2,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,24,0,0
CHIRANG,BOROBAZAR,BOROBAZAR,OTHER,26.5793151,90.6792045,1,2,1,0,0,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHIRANG,BOROBAZAR,CHATIANGURI VCDC_DEL,BORLESIAGAON_DEL,26.5169055,90.6979432,28,24,0,0,0,36,0,0,0,24,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
CHIRANG,BOROBAZAR,CHATIANGURI VCDC_DEL,CHATIANGURI NO1_DEL,26.5072591,90.7157308,17,46,0,0,0,1,0,0,0,40,3,0,0,8,11,0,0,0,0,0,0,0,0,0,0
CHIRANG,BOROBAZAR,DEWANPARA VCDC_DEL,BHATIPARA_DEL,26.5358033,90.69391,3,19,1,1,0,10,1,0,0,23,0,0,1,9,2,0,0,0,0,0,0,0,0,0,0
CHIRANG,BOROBAZAR,CHATIANGURI VCDC_DEL,CHORAGAON NO1_DEL,26.5264462,90.7323816,10,2,0,0,0,10,0,0,0,4,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0
CHIRANG,BOROBAZAR,DANGAIGOAN VCDC_DEL,DANGAIGAON_DEL,26.4706255,90.7330367,27,21,3,1,0,26,8,0,0,41,0,0,0,21,8,0,0,0,0,0,0,0,0,0,0
CHIRANG,BOROBAZAR,CHATIANGURI VCDC_DEL,CHORAGAON NO2_DEL,26.5180069,90.7329373,2,28,0,0,0,14,0,0,0,38,0,0,0,8,26,0,0,0,0,0,0,0,0,0,0
CHIRANG,BOROBAZAR,CHATIANGURI VCDC_DEL,CHOTO LAWGAON NO2_DEL,26.5575167,90.720172,9,15,0,0,0,53,0,0,0,35,1,0,0,4,7,0,0,0,0,0,0,0,0,0,0
CHIRANG,BOROBAZAR,DANGAIGOAN VCDC_DEL,KUMARGAON_DEL,26.4542821,90.7317044,15,28,1,0,0,97,0,0,0,42,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0
CHIRANG,BOROBAZAR,HAKUA SERFANG,BHATARMARI,26.5942633,90.8608455,19,54,0,1,0,35,0,0,0,20,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0
CHIRANG,BOROBAZAR,HAKUA SERFANG,UTTARBURIKHAMAR,26.5622324,90.8628847,6,23,0,1,0,30,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CHIRANG,BOROBAZAR,KOILAMOILA,BANDWGURI,26.7103816,90.5687126,0,17,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHIRANG,BOROBAZAR,POSHLABARI GARGAON VCDC_DEL,GARGAON NO1_DEL,,,5,5,0,0,0,2,0,0,0,10,2,0,0,10,0,0,0,0,0,0,0,0,0,0,1
CHIRANG,BOROBAZAR,MONAKOCHA VCDC_DEL,GORAIMARI NO3_DEL,26.5377414,90.8145311,0,111,0,0,0,1,0,0,0,1,11,0,11,2,4,0,0,0,0,0,0,25,0,0,0
CHIRANG,BOROBAZAR,DAKHIN MAKRA,AMRAGURI,26.6049518,90.6670766,0,12,19,0,0,37,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,NETAIPUKHURI,DIHINGIA GAON,27.2283433,94.757005,6,38,30,0,0,40,2,0,0,46,1,0,0,11,5,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,PANIDEHING,NEMUTANGAKUR,,,11,20,0,0,0,40,4,4,0,80,1,0,0,95,20,0,0,0,10,1,0,0,0,5,4
SIVASAGAR,DEMOW,PACHIM PANIDEHING,SAMUKJAN,,,19,28,0,0,0,27,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,1
SIVASAGAR,DEMOW,PANIDEHING,BAHUABARI,27.2178417,94.7166467,5,33,1,0,0,28,2,0,0,10,0,0,0,15,14,0,0,0,0,0,0,0,0,1,2
SIVASAGAR,DEMOW,NETAIPUKHURI,BOGPARA,27.1985081,94.761794,17,43,0,0,0,31,10,0,0,19,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,NETAIPUKHURI,NITAIPUKHURI PART - 3,27.2081951,94.74665,2,22,0,0,0,40,5,0,0,20,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,NAHAT,CHAKALA PATHAR,27.1594617,94.7241783,0,26,0,0,0,85,2,10,0,7,0,0,0,25,5,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,KHORAHAT,RAJAN BAGAN,,,13,44,0,0,0,23,0,0,0,12,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0
SIVASAGAR,DEMOW,NAHAT,DEODUBI,27.1665317,94.7453683,3,53,3,0,0,85,0,0,0,9,6,0,0,11,3,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,MAHARANI,DEBAPUR,,,2,25,1,0,0,4,0,0,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2
SIVASAGAR,DEMOW,RUPJYOTI,DEROI HABI,27.0849556,94.7841549,0,82,0,0,0,29,0,0,0,10,3,0,0,19,1,0,0,0,0,0,0,0,0,0,3
SIVASAGAR,DEMOW,KHORAHAT,SARU DEROI,27.0660227,94.7330367,2,60,0,0,0,25,0,0,0,50,1,0,0,15,5,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,MAHARANI,CHIGADUBI,27.1239488,94.7008419,0,6,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,GOHAINPUKHURI,BHATGAJ,27.2332352,94.7382725,0,44,0,0,0,38,0,0,0,42,0,0,0,59,11,0,0,0,0,11,0,0,0,0,0
SIVASAGAR,DEMOW,NETAIPUKHURI,NITAIPUKHURI (PART - 1),27.2067062,94.7667244,13,15,7,0,0,7,4,0,0,24,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,THOWRADOLE,RAJABARI BAGISA,,,3,41,0,0,0,12,0,0,0,44,2,0,0,42,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,MAHARANI,OUTALA,,,0,17,1,0,0,21,1,0,0,6,1,0,0,7,2,0,0,0,0,0,0,0,0,0,2
SIVASAGAR,DEMOW,MAHARANI,NAHORANIBAM,27.1368277,94.6987052,1,11,0,0,0,27,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
SIVASAGAR,DEMOW,THOWRADOLE,HALUWATING,,,2,23,0,0,0,3,0,0,0,29,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,MAHARANI,LAKHIMI PATHAR,27.1429627,94.702868,0,23,0,0,0,29,0,0,0,4,0,0,0,6,1,0,0,0,0,0,0,0,0,0,2
SIVASAGAR,DEMOW,SARAGUA,BOKUL DUBA,27.0551423,94.6536856,0,54,1,0,0,1,0,0,0,4,2,0,0,4,0,0,0,0,0,1,0,0,0,2,0
SIVASAGAR,DEMOW,PANIDEHING,NARAYANPUR,,,3,20,0,0,0,21,0,3,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
SIVASAGAR,DEMOW,PALENGI,DHUNDAR MUKH,,,0,73,0,0,0,20,0,0,0,26,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,PALENGI,JIYAMARI,27.101919,94.68436,3,37,0,0,0,26,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,PALENGI,DHYAN PATHAR,27.1120385,94.6846011,1,55,0,0,0,69,0,0,0,2,0,0,0,35,7,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,PANIDEHING,USHAPUR,,,18,69,1,0,0,25,1,0,0,18,1,0,0,11,22,0,0,0,0,0,0,0,0,0,1
SIVASAGAR,DEMOW,KHORAHAT,BARDEROI,,,8,82,0,0,0,23,0,0,0,80,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,MAHARANI,SANTIPUR,27.1540578,94.7018457,5,54,2,2,0,63,1,1,0,12,3,0,0,19,2,0,0,0,0,0,0,0,0,0,2
SIVASAGAR,DEMOW,THOWRADOLE,DESANG DEROI HABI,27.0605758,94.6831422,8,40,0,0,0,48,0,0,0,32,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,PALENGI,KESUWANI,,,1,11,0,1,0,25,0,0,0,5,2,0,8,5,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,MAHARANI,RUDRAKHABAM,27.15519,94.6956783,0,16,0,0,0,16,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
SIVASAGAR,DEMOW,PANIDEHING,AORALTOLI,27.1665733,94.7132033,1,23,0,0,0,17,1,0,0,6,0,0,0,8,6,0,0,0,0,0,0,0,0,0,1
SIVASAGAR,DEMOW,PALENGI,SORUPALENGI,27.0623231,94.6758551,0,12,0,0,0,13,0,0,0,38,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,PACHIM PANIDEHING,MILONKUR,,,64,152,0,0,0,42,0,0,0,8,0,0,0,7,2,0,0,0,0,2,0,0,0,0,0
SIVASAGAR,DEMOW,PANIDEHING,BHAGYAPUR,27.1674238,94.7137943,18,8,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,PALENGI,DA DHARA GRANT,27.0730636,94.6804383,6,50,0,0,0,46,0,0,0,46,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,PALENGI,ARALTALI,27.0619292,94.6750087,1,27,0,0,0,34,0,0,0,8,0,0,31,25,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,THOWRADOLE,JAPISAGIYA GAON,27.0821457,94.6987965,7,70,1,0,0,68,0,0,0,128,1,0,0,39,3,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,PACHIM PANIDEHING,SAPEKHATI BAM,,,0,13,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,GOHAINPUKHURI,GOHAIN PUKHURI,,,1,31,0,0,0,105,0,2,0,36,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,SUKANPUKHURI,KONWAR,,,4,25,0,0,0,22,0,0,0,29,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,SUKANPUKHURI,SUKAN PUKHURI,27.1352746,94.7378973,8,46,0,0,0,36,0,0,0,42,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,NAHAT,DOPANI PATHAR,27.172225,94.7592333,6,58,6,0,0,44,1,1,0,12,3,0,0,23,2,1,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,NAHAT,BANDARMARI,27.1735933,94.7436017,9,39,1,0,0,40,0,0,0,6,0,0,0,21,16,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,PALENGI,LOGUWA BARI,27.0575867,94.6781393,1,14,0,0,0,28,0,0,0,31,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,PALENGI,KACHARI PATHAR,27.0918683,94.6908233,3,40,0,0,0,19,0,0,0,23,1,0,0,19,1,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,GOHAINPUKHURI,GOHAINGAON,27.2268567,94.7392433,0,2,0,0,0,15,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,GOHAINPUKHURI,LACHAN,,,0,53,0,0,0,63,0,0,0,10,0,0,0,4,12,0,0,0,0,12,0,0,0,0,0
SIVASAGAR,DEMOW,SARAGUA,CHARAGUWA GAON,27.0588944,94.656457,15,141,0,0,0,1,0,0,0,13,5,0,0,15,0,0,0,0,0,1,0,0,0,0,0
SIVASAGAR,DEMOW,GOHAINPUKHURI,LAI BILL,27.2519778,94.7192101,0,58,0,0,0,50,0,0,0,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,GOHAINPUKHURI,MIRIPATHAR,,,0,27,0,0,0,62,0,0,0,31,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,GOHAINPUKHURI,BHEKURI CHAPARI,27.2535417,94.73473,0,106,0,0,0,70,0,0,0,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,SARAGUA,CHAMORAJAN,27.0865356,94.6424538,8,78,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,GOHAINPUKHURI,PARALIGURI,27.2192333,94.7308917,0,13,0,0,0,13,0,0,0,4,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,DEMOW,DEHAJAN HABI,,,6,89,0,0,0,48,0,0,0,150,5,0,0,17,4,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,MAHARANI,NABILL,27.1401067,94.674895,0,28,0,0,0,13,0,0,0,5,0,0,0,15,2,0,0,0,0,0,0,0,0,0,2
SIVASAGAR,DEMOW,KHORAHAT,KHORAHAT GRANT,,,7,131,0,0,0,14,0,0,0,35,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,THOWRADOLE,RAJMAI GRANT,,,11,167,6,2,0,19,3,2,0,117,3,0,0,25,2,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,SUKANPUKHURI,GELGELI,27.1405736,94.7414071,2,30,0,0,0,75,0,0,0,18,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,PANIDEHING,PAHUKHOWA DOLONI,27.2146491,94.7270731,0,56,0,5,0,51,0,0,0,31,0,0,0,16,6,0,0,0,0,0,0,0,0,0,3
SIVASAGAR,DEMOW,SUKANPUKHURI,RAICHAI,27.1404333,94.741515,10,47,0,0,0,27,0,0,0,45,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,SUKANPUKHURI,KENDUGURI,27.1405919,94.7414295,11,32,0,0,0,15,0,0,0,23,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
SIVASAGAR,DEMOW,SUKANPUKHURI,GAMIRI,,,8,35,0,0,0,26,0,0,0,42,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,MAHARANI,SHATGHARIA,27.147,94.68809,0,5,0,0,0,6,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,MAHARANI,GOHAIN PATHAR,27.1487833,94.6878217,0,3,0,0,0,10,0,0,0,4,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,MAHARANI,RUPAHIBAM,27.1513733,94.68675,1,57,1,0,0,51,0,1,0,23,1,0,0,16,5,0,0,0,0,0,0,0,0,0,3
SIVASAGAR,DEMOW,MAHARANI,NOVOJUWAN,27.1528052,94.6943009,0,4,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,KHORAHAT,MASHOI,,,12,147,0,0,0,86,10,0,0,54,12,0,0,10,0,0,0,0,0,0,0,0,0,0,1
SIVASAGAR,DEMOW,MAHARANI,BORGURI BLOCK,27.1670817,94.7099983,1,57,1,0,0,153,4,0,0,51,0,0,0,32,10,0,0,0,0,0,0,0,0,0,7
SIVASAGAR,DEMOW,PANIDEHING,NOWJAN TONGIA,27.2007067,94.7289767,0,41,0,0,0,40,10,0,0,1,0,0,0,19,5,0,0,0,0,5,0,0,1,0,0
SIVASAGAR,DEMOW,PANIDEHING,UDAIPUR NO.2,27.1752853,94.7168358,7,89,0,0,0,5,0,0,0,22,0,0,0,17,16,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,PACHIM PANIDEHING,GELAPATHAR,,,0,44,0,0,0,128,0,0,0,12,1,0,0,14,1,0,0,0,0,0,0,0,0,0,1
SIVASAGAR,DEMOW,ATHABARI,CHETIA,,,1,52,1,0,0,32,1,0,0,43,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,GOHAINPUKHURI,AHOM PATHAR,27.2405924,94.7393644,0,40,0,0,0,48,0,0,0,37,0,0,0,42,4,0,0,0,0,4,0,0,0,0,0
SIVASAGAR,DEMOW,NETAIPUKHURI,BAPUTIGARH (PART - 1),,,10,50,5,0,0,7,0,0,0,33,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,OTHER,RAJABARI N.C.,27.220099,94.6901139,0,13,0,0,0,13,0,1,0,8,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,NETAIPUKHURI,BAPUTIGARH (PART-2),,,4,10,7,0,0,6,1,0,0,40,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,OTHER,RAJABARI,27.2200912,94.6901196,0,13,0,0,0,19,0,1,0,12,0,0,2,5,3,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,NETAIPUKHURI,NITAIPUKHURI (PART - 2),27.2031893,94.7660843,13,5,2,0,0,10,7,0,0,24,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,PACHIM PANIDEHING,TANKAK N.C,,,48,76,0,0,0,62,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1
SIVASAGAR,DEMOW,RUPJYOTI,KHONGIA GRANT,,,0,93,0,0,0,54,0,0,0,30,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
SIVASAGAR,DEMOW,SUKANPUKHURI,BHEKELAI,27.1290689,94.7240825,3,13,0,0,0,23,0,0,0,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,OTHER,DEHINGKALGHAR,27.2591032,94.7052748,23,45,0,0,0,32,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,OTHER,TETELIGURI,27.2502633,94.6974017,16,59,2,0,0,6,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,OTHER,KHALIHAMARI,27.2446835,94.6977514,6,18,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,SARAGUA,KOIBORTA DALANI,27.0588615,94.6563859,83,172,0,0,0,75,0,0,0,22,3,0,0,19,4,0,0,0,0,1,0,0,0,0,0
SIVASAGAR,DEMOW,NAHAT,GARBHANGA,27.1980483,94.7494133,4,37,2,0,0,45,1,1,0,11,4,0,0,44,16,0,0,0,0,0,0,0,0,0,1
SIVASAGAR,DEMOW,OTHER,GHALGHELI,27.2447618,94.6977485,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,NAHAT,NAHATGARAIMARI,27.1668991,94.7311517,4,60,0,1,0,100,3,13,0,12,3,0,0,24,12,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,ATHABARI,HILOIDARI,,,1,12,0,0,0,7,0,0,0,1,1,0,11,1,1,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,SARAGUA,DEMOWMUKH GOHAIN,27.0555448,94.6557013,6,40,0,0,0,51,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,ATHABARI,ATHABARI GRANT,27.0738763,94.7454831,13,120,0,0,0,68,0,0,0,24,1,0,38,32,7,0,0,0,0,1,0,0,0,0,3
SIVASAGAR,DEMOW,SARAGUA,CHARAGUWA GRANT,27.0903379,94.6451959,57,101,0,0,0,23,0,0,0,14,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,SARAGUA,MAJUMELIA,27.0662133,94.6294717,5,28,0,0,0,1,0,0,0,29,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,OTHER,SAMUGURI,27.1942317,94.6940467,7,11,0,0,0,28,0,0,0,11,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,OTHER,KATIORI,27.2034434,94.690308,11,23,0,0,0,68,0,0,0,8,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,PACHIM PANIDEHING,DHUNDARBAM N.C.,,,11,18,0,0,0,7,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,NETAIPUKHURI,DUWARICHIGA,27.2213384,94.7617483,3,20,3,0,0,30,9,0,0,55,0,0,0,16,5,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,PACHIM PANIDEHING,DALAPANI,27.169445,94.6398593,48,34,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3
SIVASAGAR,DEMOW,NETAIPUKHURI,GARUKHUTI,27.227075,94.7592917,3,4,2,0,0,2,0,0,0,5,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,PACHIM PANIDEHING,DHAIBARI,,,38,41,0,0,0,27,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,DEMOW,CHANDAMONDA CHANGMAI,27.11532,94.7529167,0,101,0,0,0,200,3,0,0,27,7,0,0,21,12,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,DEMOW,KALIYAPANI GRANT,27.1063183,94.7526183,1,72,0,0,0,61,0,0,0,39,0,0,0,52,1,0,0,0,0,0,0,0,0,0,0
SIVASAGAR,DEMOW,PANIDEHING,UDAIPUR NO.1,,,3,69,0,0,0,8,0,0,0,4,0,0,2,13,24,0,0,4,0,0,0,3,0,0,4
SIVASAGAR,DEMOW,OTHER,SINGIONI,27.1943612,94.6753868,3,14,0,0,0,62,0,0,0,6,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
DIBRUGARH,LAHOWAL,CHIRINGHULLA,TEPORCHALI,27.376823,95.077808,0,29,3,0,0,11,3,3,0,12,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0
DIBRUGARH,LAHOWAL,MOHANBARI,HARABARI KONWAR GAON,27.460502,95.001942,1,55,0,0,0,12,0,0,0,39,5,0,0,26,2,0,0,0,0,0,0,0,0,0,0
DIBRUGARH,LAHOWAL,CHIRINGHULLA,NAHAR HAKU BLOCK GAON,27.376825,95.077806,0,5,0,0,0,4,0,2,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
DIBRUGARH,LAHOWAL,HILOIDHARI,MAIJAN GRANT GAON,27.495977,94.962885,2,8,0,1,0,4,0,0,0,14,2,0,0,10,1,0,0,0,0,0,0,0,0,0,1
DIBRUGARH,LAHOWAL,CHIRINGHULLA,ROMAI BONGALI,27.404634,95.052401,2,28,4,2,0,10,0,5,0,13,2,0,0,11,2,0,0,0,0,2,0,0,0,0,1
DIBRUGARH,LAHOWAL,ROHMORIA,GANICHUK KOHAR,27.528384,95.140438,32,120,0,0,0,7,0,0,0,90,2,0,0,20,1,0,0,0,0,0,0,0,0,0,2
DIBRUGARH,LAHOWAL,CHIRINGHULLA,BOCHA GAON,27.412403,95.081721,0,34,0,0,0,20,0,0,0,51,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
DIBRUGARH,LAHOWAL,CHIRINGHULLA,CHIRINGHULLA NO. 1,27.386104,95.065654,1,21,3,0,0,32,4,4,0,75,0,0,0,24,3,0,0,0,0,3,0,0,0,0,0
DIBRUGARH,LAHOWAL,EKORATOLI,MAIJAN HINDU KADAMONI GAON,27.488963,95.07758,2,131,0,0,0,25,0,0,0,41,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
DIBRUGARH,LAHOWAL,LAHOWAL,NIZ LAHOAL,27.460502,95.001953,7,23,0,0,0,17,0,0,0,78,0,0,0,16,1,0,0,0,0,0,0,0,0,0,4
DIBRUGARH,LAHOWAL,MOHANBARI,ATHABARI GAON,27.461732,95.037003,6,17,9,0,0,12,0,0,0,63,3,0,1,6,1,0,0,0,0,0,0,0,0,0,1
DIBRUGARH,LAHOWAL,HILOIDHARI,CHAULKHOWA GRANT GAON TE,27.464549,94.962793,0,16,0,0,0,15,0,0,0,52,0,0,0,13,1,0,0,0,0,0,0,0,0,0,2
DIBRUGARH,LAHOWAL,LAHOWAL,LAHOAL PATRA,27.458965,95.009293,3,44,0,0,0,5,0,0,0,123,2,0,1,20,2,0,0,0,0,0,0,0,0,0,0
DIBRUGARH,LAHOWAL,ROHMORIA,NIZ-ROHMORIA,27.460501,95.001947,5,130,2,0,0,10,0,0,0,103,2,0,2,19,4,0,1,0,0,1,0,0,0,0,0
DIBRUGARH,LAHOWAL,TIMONA,BHIMPARA GAON,27.405827,95.00606,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIBRUGARH,LAHOWAL,NIZ KANAI,KANDULIBARI GRANT GAON NO.39 (GREENWOOD TE),27.50816,95.022668,8,85,0,0,0,32,0,0,0,87,1,0,0,65,0,0,0,0,0,0,0,0,0,0,3
DIBRUGARH,LAHOWAL,TIMONA,AGNIPATHER,27.421502,95.011377,0,18,0,0,0,20,0,0,0,12,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0
DIBRUGARH,LAHOWAL,CHIRINGHULLA,CHIRINGHULLA NO. 2,27.398316,95.067776,3,31,0,0,0,14,0,0,0,25,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
DIBRUGARH,LAHOWAL,CHIRINGHULLA,NAHAR HAKU GAON,27.393713,95.079553,0,40,3,0,0,25,3,3,0,109,1,0,0,6,7,0,0,0,0,7,0,0,0,0,1
DIBRUGARH,LAHOWAL,EKORATOLI,SARUPOTHAR GAON,27.487543,95.059019,2,27,0,0,0,14,0,0,0,68,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2
DIBRUGARH,LAHOWAL,ROMAI,PHUTAHULLA,27.367144,95.02426,0,39,0,0,0,18,0,0,0,38,0,0,0,40,12,0,0,0,0,0,0,0,0,0,2
DIBRUGARH,LAHOWAL,TIMONA,MELENGIAL GAON,27.434722,95.031922,16,43,0,0,0,6,0,0,0,71,1,0,0,7,2,0,0,0,0,0,0,0,0,0,0
DIBRUGARH,LAHOWAL,ROHMORIA,BOGORITOLIA,27.547436,95.142842,1,40,0,0,0,5,0,0,0,35,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
